sample_id,num_measurements,target_logit,target_val,other_logit,other_val,margin,aum
4,7,0,0.745599091053009,1,-0.7473837733268738,1.4929828643798828,0.9852283724716732
4,8,0,1.8613497018814087,1,-1.8713128566741943,3.7326626777648926,1.3286576606333256
5,1,0,0.015985043719410896,1,0.1707477867603302,-0.15476274490356445,-0.15476274490356445
5,2,0,0.8267377018928528,1,-0.8115801215171814,1.6383178234100342,0.7417775392532349
5,3,0,1.4418275356292725,1,-1.5540771484375,2.9959046840667725,1.4931532541910808
5,4,0,2.1126585006713867,1,-2.3220231533050537,4.4346818923950195,2.2285354137420654
5,5,0,0.08529196679592133,1,0.024252954870462418,0.06103901192545891,1.7950361333787441
5,6,0,-0.035028718411922455,1,0.10661258548498154,-0.141641303896904,1.4722565604994695
5,7,0,0.6008428931236267,1,-0.7582183480262756,1.3590612411499023,1.4560858005923885
5,8,0,2.041126251220703,1,-2.122241497039795,4.163367748260498,1.7944960440509021
6,1,1,-0.682029128074646,0,0.5118177533149719,-1.1938469409942627,-1.1938469409942627
6,2,1,-0.2283378541469574,0,0.3761056065559387,-0.6044434309005737,-0.8991451859474182
6,3,1,0.22771324217319489,0,-0.12291727215051651,0.350630521774292,-0.48255328337351483
6,4,1,1.817929983139038,0,-1.461988091468811,3.2799181938171387,0.45806458592414856
6,5,1,-0.05504315719008446,0,-0.015803873538970947,-0.03923928365111351,0.35860381200909613
6,6,1,-0.30296167731285095,0,0.159387469291687,-0.46234914660453796,0.22177831890682378
6,7,1,-0.38683241605758667,0,0.3553919494152069,-0.7422243356704712,0.08406365396721023
6,8,1,-0.04039869084954262,0,-0.23984016478061676,0.19944147765636444,0.0984858819283545
7,1,1,0.13395719230175018,0,0.10674900561571121,0.02720818668603897,0.02720818668603897
7,2,1,0.4823206067085266,0,-0.46258625388145447,0.9449068307876587,0.48605750873684883
7,3,1,1.2064883708953857,0,-1.225698471069336,2.4321868419647217,1.1347672864794731
7,4,1,1.553695559501648,0,-1.281898856163025,2.835594415664673,1.559974068775773
7,5,1,0.05750206112861633,0,-0.04908978193998337,0.1065918430685997,1.2692976236343383
7,6,1,-0.09138379245996475,0,-0.020687926560640335,-0.07069586217403412,1.0459653759996097
7,7,1,0.4252249598503113,0,-0.44568949937820435,0.8709144592285156,1.0209581021751677
7,8,1,1.3407857418060303,0,-1.3598170280456543,2.7006027698516846,1.2309136856347322
8,1,1,-0.035456135869026184,0,0.010200468823313713,-0.045656606554985046,-0.045656606554985046
8,2,1,0.25661221146583557,0,-0.27264150977134705,0.5292537212371826,0.24179855734109879
8,3,1,1.4106264114379883,0,-0.8794033527374268,2.290029764175415,0.9245422929525375
8,4,1,2.0147922039031982,0,-1.6471720933914185,3.6619644165039062,1.6088978238403797
8,5,1,0.05199512466788292,0,-0.021024547517299652,0.07301966845989227,1.3017221927642821
8,6,1,0.20434510707855225,0,-0.31196779012680054,0.5163128972053528,1.1708206435044606
8,7,1,0.9506495594978333,0,-0.9550392031669617,1.905688762664795,1.2758018033845084
8,8,1,2.5665323734283447,0,-2.3236823081970215,4.890214920043945,1.727603442966938
9,1,0,0.034588493406772614,1,0.026736747473478317,0.007851745933294296,0.007851745933294296
9,2,0,-0.46758610010147095,1,0.7452535629272461,-1.2128396034240723,-0.602493928745389
9,3,0,0.2496592402458191,1,-0.3603363335132599,0.6099956035614014,-0.1983307513097922
9,4,0,2.3857269287109375,1,-2.6630122661590576,5.048739433288574,1.1134367948397994
9,5,0,-0.004945719614624977,1,-0.027597656473517418,0.02265193685889244,0.895279823243618
9,6,0,-0.1321384459733963,1,-0.02266344055533409,-0.10947500169277191,0.7278206857542197
9,7,0,-0.08998261392116547,1,-0.03319629281759262,-0.056786321103572845,0.6157339704888207
9,8,0,0.8477720618247986,1,-1.1304175853729248,1.9781897068023682,0.7860409375280142
10,1,1,0.13680757582187653,0,-0.03926825895905495,0.17607583105564117,0.17607583105564117
10,2,1,0.5360821485519409,0,-0.4562889337539673,0.9923710823059082,0.5842234566807747
10,3,1,1.0884507894515991,0,-1.0633620023727417,2.151812791824341,1.1067532350619633
10,4,1,2.131378173828125,0,-1.7346817255020142,3.8660597801208496,1.796579871326685
10,5,1,0.01815493032336235,0,0.062294941395521164,-0.044140011072158813,1.4284358948469162
10,6,1,0.2572113573551178,0,-0.268732488155365,0.5259438753128052,1.2780205582578976
10,7,1,0.24505367875099182,0,-0.22820472717285156,0.4732584059238434,1.16305453649589
10,8,1,1.632625699043274,0,-1.711838722229004,3.3444643020629883,1.4357307571917772
11,1,1,0.1753353476524353,0,0.09402178227901459,0.08131356537342072,0.08131356537342072
11,2,1,0.4313677251338959,0,-0.5125529766082764,0.9439207315444946,0.5126171484589577
11,3,1,0.7656419277191162,0,-0.6822887659072876,1.4479306936264038,0.8243883301814398
11,4,1,1.272239327430725,0,-1.3850897550582886,2.6573290824890137,1.2826235182583332
11,5,1,-0.15787339210510254,0,-0.06952640414237976,-0.08834698796272278,1.008429417014122
11,6,1,0.7085423469543457,0,-0.5491008758544922,1.257643222808838,1.0499650513132412
11,7,1,0.6966332793235779,0,-0.518212616443634,1.214845895767212,1.0735194576638085
11,8,1,1.3977546691894531,0,-1.4030598402023315,2.800814628601074,1.2894313540309668
12,1,1,0.04984067752957344,0,0.024120314046740532,0.02572036348283291,0.02572036348283291
12,2,1,0.4508441686630249,0,-0.5002167820930481,0.951060950756073,0.48839065711945295
12,3,1,0.5602647066116333,0,-0.2625657916069031,0.8228304982185364,0.5998706041524807
12,4,1,2.1510446071624756,0,-2.009838342666626,4.160882949829102,1.490123690571636
12,5,1,0.10337716341018677,0,0.08007407188415527,0.023303091526031494,1.1967595707625152
12,6,1,0.3443436324596405,0,-0.2756922245025635,0.6200358867645264,1.1006389567628503
12,7,1,0.14979436993598938,0,0.0227456446737051,0.12704873085021973,0.9615546387753316
12,8,1,1.16572904586792,0,-0.9507879018783569,2.1165170669555664,1.105924942297861
13,1,0,-0.0684138759970665,1,0.1259087324142456,-0.1943226158618927,-0.1943226158618927
13,2,0,-0.18613854050636292,1,0.34814736247062683,-0.5342859029769897,-0.3643042594194412
13,3,0,0.971926212310791,1,-1.0319650173187256,2.0038912296295166,0.42509423693021137
13,4,0,2.0645134449005127,1,-1.8196241855621338,3.8841376304626465,1.2898550853133202
13,5,0,0.05632961913943291,1,0.03810344636440277,0.018226172775030136,1.0355293028056622
13,6,0,0.027532119303941727,1,-0.2926274538040161,0.32015958428382874,0.9163010163853565
13,7,0,0.8015438914299011,1,-0.6543431878089905,1.4558870792388916,0.9933847396501473
13,8,0,1.361018419265747,1,-1.173474669456482,2.5344929695129395,1.1860232683829963
14,1,1,0.03876544162631035,0,-0.05996044725179672,0.09872588515281677,0.09872588515281677
14,2,1,0.9776185750961304,0,-0.8705146312713623,1.8481332063674927,0.9734295457601547
14,3,1,1.2730849981307983,0,-1.0621813535690308,2.335266351699829,1.4273751477400463
14,4,1,2.12580943107605,0,-1.643450379371643,3.7692599296569824,2.0128463432192802
14,5,1,-0.0026383758522570133,0,0.02052496373653412,-0.023163339123129845,1.6056444067507982
14,6,1,0.22508913278579712,0,-0.15101316571235657,0.3761022984981537,1.4007207220420241
14,7,1,0.9711206555366516,0,-0.865296483039856,1.8364171981811523,1.4629630757761853
14,8,1,0.8207549452781677,0,-1.221558928489685,2.042313814163208,1.5353819180745631
15,1,1,0.0046431939117610455,0,0.10205984860658646,-0.09741665422916412,-0.09741665422916412
15,2,1,0.09476739913225174,0,-0.07962696999311447,0.1743943691253662,0.038488857448101044
15,3,1,1.304625391960144,0,-1.0139000415802002,2.3185253143310547,0.7985010097424189
15,4,1,2.371957778930664,0,-2.3774425983428955,4.7494001388549805,1.7862257920205593
15,5,1,-0.028754472732543945,0,-0.05449092760682106,0.025736454874277115,1.4341279245913028
15,6,1,0.0806855633854866,0,-0.2981410026550293,0.3788265585899353,1.258244363591075
15,7,1,0.45596927404403687,0,-0.47197192907333374,0.9279412031173706,1.2110581978091173
15,8,1,1.483885645866394,0,-1.7092535495758057,3.19313907623291,1.4588183076120913
16,1,1,0.07255281507968903,0,-0.07320235669612885,0.14575517177581787,0.14575517177581787
16,2,1,0.17658185958862305,0,-0.1379910707473755,0.31457293033599854,0.2301640510559082
16,3,1,0.36484527587890625,0,-0.4660189151763916,0.8308641910552979,0.43039743105570477
16,4,1,0.5917225480079651,0,-0.6989067792892456,1.2906293869018555,0.6454554200172424
16,5,1,0.08579020202159882,0,0.03065773844718933,0.055132463574409485,0.5273908287286758
16,6,1,0.16621170938014984,0,-0.2696739137172699,0.43588560819625854,0.5121399586399397
16,7,1,-0.24848131835460663,0,0.23573462665081024,-0.48421594500541687,0.36980340097631725
16,8,1,0.585788905620575,0,-0.6165242791175842,1.2023131847381592,0.4738671239465475
17,1,0,-0.1669655293226242,1,0.1761605441570282,-0.3431260585784912,-0.3431260585784912
17,2,0,0.6979348659515381,1,-0.577154815196991,1.2750897407531738,0.4659818410873413
17,3,0,0.8676427602767944,1,-0.7967511415481567,1.6643939018249512,0.8654525279998779
17,4,0,2.291487216949463,1,-2.351276159286499,4.642763137817383,1.8097801804542542
17,5,0,0.06895425915718079,1,-0.05486544594168663,0.12381970882415771,1.4725880861282348
17,6,0,0.05734197050333023,1,-0.0854206383228302,0.14276260137557983,1.2509505053361256
17,7,0,0.6923789381980896,1,-0.7080531716346741,1.4004321098327637,1.2723050202642168
17,8,0,1.422274112701416,1,-1.322025179862976,2.7442994117736816,1.4563043192029
18,1,1,0.15837913751602173,0,-0.0808393582701683,0.23921850323677063,0.23921850323677063
18,2,1,-0.28265318274497986,0,0.45408952236175537,-0.7367427349090576,-0.2487621158361435
18,3,1,0.4737767279148102,0,-0.22112807631492615,0.6949048042297363,0.06579352418581645
18,4,1,-1.0756311416625977,0,1.1466656923294067,-2.222296714782715,-0.5062290355563164
18,5,1,-0.03227638453245163,0,-0.011287998408079147,-0.020988386124372482,-0.4091809056699276
18,6,1,0.09312884509563446,0,-0.05489101633429527,0.14801986515522003,-0.316314110532403
18,7,1,-0.3148752450942993,0,0.4405851662158966,-0.7554603815078735,-0.37904929210032734
18,8,1,-0.7623274922370911,0,0.7007271647453308,-1.4630546569824219,-0.5145499627105892
19,1,1,0.1634753942489624,0,-0.0464744046330452,0.209949791431427,0.209949791431427
19,2,1,1.0613038539886475,0,-0.992806077003479,2.054110050201416,1.1320299208164215
19,3,1,1.3499820232391357,0,-1.5025464296340942,2.8525285720825195,1.705529471238454
19,4,1,2.5765933990478516,0,-2.226147413253784,4.802741050720215,2.4798323661088943
19,5,1,0.052107006311416626,0,-0.008663691580295563,0.06077069789171219,1.996020032465458
19,6,1,0.2780027389526367,0,-0.41384175419807434,0.6918444633483887,1.778657437612613
19,7,1,1.0366674661636353,0,-0.8322991728782654,1.8689665794372559,1.791558743587562
19,8,1,2.234405040740967,0,-2.126086950302124,4.360491752624512,2.1126753697171807
20,1,1,0.2343432605266571,0,-0.09733840823173523,0.33168166875839233,0.33168166875839233
20,2,1,0.7197083830833435,0,-0.5838660597801208,1.3035744428634644,0.8176280558109283
20,3,1,1.2442359924316406,0,-0.976681649684906,2.2209177017211914,1.2853912711143494
20,4,1,2.3841700553894043,0,-2.0461483001708984,4.430318355560303,2.0716230422258377
20,5,1,0.05062289163470268,0,-0.14952412247657776,0.20014701783657074,1.6973278373479843
20,6,1,0.20368127524852753,0,-0.1648089736700058,0.3684902489185333,1.475854905943076
20,7,1,0.23801171779632568,0,-0.22366222739219666,0.46167394518852234,1.3309719115495682
20,8,1,1.5186610221862793,0,-1.6317709684371948,3.1504321098327637,1.5584044363349676
21,1,1,0.22367741167545319,0,-0.19326017796993256,0.41693758964538574,0.41693758964538574
21,2,1,0.6106471419334412,0,-0.823907732963562,1.4345548152923584,0.9257462024688721
21,3,1,1.596602201461792,0,-1.6340439319610596,3.2306461334228516,1.694046179453532
21,4,1,1.8695071935653687,0,-1.6013481616973877,3.470855236053467,2.1382484436035156
21,5,1,0.04457108676433563,0,0.04320463910698891,0.0013664476573467255,1.7108720444142818
21,6,1,0.3822939991950989,0,-0.42415857315063477,0.8064525723457336,1.5601354657361906
21,7,1,0.9616052508354187,0,-0.9422028660774231,1.9038081169128418,1.6092315587614263
21,8,1,2.1583893299102783,0,-2.3026516437530518,4.46104097366333,1.9657077356241643
22,1,1,0.3010878562927246,0,-0.5672850608825684,0.868372917175293,0.868372917175293
22,2,1,0.9764581322669983,0,-0.7775183916091919,1.753976583480835,1.311174750328064
22,3,1,0.9999975562095642,0,-0.8988502025604248,1.8988478183746338,1.507065773010254
22,4,1,1.828855276107788,0,-1.7752931118011475,3.6041483879089355,2.0313364267349243
22,5,1,0.012214306741952896,0,-0.07002459466457367,0.08223889768123627,1.6415169209241867
22,6,1,0.2716093063354492,0,-0.3243061900138855,0.5959154963493347,1.467250016828378
22,7,1,0.5532302856445312,0,-0.5351094603538513,1.0883398056030273,1.413119986653328
22,8,1,1.6537666320800781,0,-1.9794939756393433,3.633260726928711,1.6906375791877508
23,1,1,0.0953827053308487,0,-0.031180689111351967,0.1265634000301361,0.1265634000301361
23,2,1,0.6999911665916443,0,-0.45306894183158875,1.1530600786209106,0.6398117393255234
23,3,1,1.2616968154907227,0,-1.1088721752166748,2.3705689907073975,1.2167308231194813
23,4,1,1.769160509109497,0,-1.6959770917892456,3.465137481689453,1.7788324877619743
23,5,1,0.026306934654712677,0,-0.0470031276345253,0.07331006228923798,1.437728002667427
23,6,1,0.3199130594730377,0,-0.43266573548316956,0.7525787949562073,1.3235364680488904
23,7,1,0.7149513363838196,0,-0.6522937417030334,1.367245078086853,1.3297805551971709
23,8,1,1.4219601154327393,0,-1.20949387550354,2.6314539909362793,1.4924897346645594
24,1,1,0.1175839826464653,0,0.0473959818482399,0.0701880007982254,0.0701880007982254
24,2,1,0.30370110273361206,0,-0.351457804441452,0.6551588773727417,0.36267343908548355
24,3,1,0.41040030121803284,0,-0.19026657938957214,0.600666880607605,0.44200458625952405
24,4,1,1.3953474760055542,0,-1.105348825454712,2.5006961822509766,0.9566774852573872
24,5,1,-0.17087802290916443,0,0.032368432730436325,-0.20324645936489105,0.7246926963329315
24,6,1,0.08180858194828033,0,-0.21106070280075073,0.2928692698478699,0.652722125252088
24,7,1,-0.09842973947525024,0,-0.01559119950979948,-0.08283854275941849,0.5476420298218727
24,8,1,-0.5125725269317627,0,0.44727790355682373,-0.9598504304885864,0.3592054722830653
25,1,0,-0.06663127988576889,1,-0.08830571174621582,0.02167443186044693,0.02167443186044693
25,2,0,0.47958898544311523,1,-0.05359591543674469,0.5331848859786987,0.27742965891957283
25,3,0,0.7845820784568787,1,-0.7751868367195129,1.5597689151763916,0.7048760776718458
25,4,0,0.6702225804328918,1,-0.4823966324329376,1.1526192426681519,0.8168118689209223
25,5,0,0.1368379145860672,1,0.18522025644779205,-0.048382341861724854,0.6437730267643929
25,6,0,0.11289624869823456,1,-0.02376321703195572,0.13665947318077087,0.5592541011671225
25,7,0,-0.17691189050674438,1,0.41301727294921875,-0.5899291634559631,0.3950850633638246
25,8,0,0.7491626739501953,1,-0.5455716848373413,1.2947343587875366,0.5075412252917886
26,1,0,0.1257379800081253,1,-0.2295103520154953,0.3552483320236206,0.3552483320236206
26,2,0,0.7005667090415955,1,-0.5161489248275757,1.2167155742645264,0.7859819531440735
26,3,0,1.3954952955245972,1,-1.3510702848434448,2.746565580368042,1.4395098288853962
26,4,0,1.8961249589920044,1,-2.0008957386016846,3.8970208168029785,2.053887575864792
26,5,0,-0.016836047172546387,1,0.007828380912542343,-0.02466442808508873,1.6381771750748158
26,6,0,0.6555067896842957,1,-0.7800696492195129,1.4355764389038086,1.6044103857129812
26,7,0,1.1821715831756592,1,-1.151057481765747,2.3332290649414062,1.7085273398884706
26,8,0,1.36038076877594,1,-1.3124831914901733,2.6728639602661133,1.8290694174356759
27,1,0,0.13653284311294556,1,0.0007857736782170832,0.13574707508087158,0.13574707508087158
27,2,0,0.08047903329133987,1,0.1635477989912033,-0.08306876569986343,0.026339154690504074
27,3,0,-0.2861974239349365,1,0.393652081489563,-0.6798495054244995,-0.20905706534783045
27,4,0,1.8510074615478516,1,-1.7777029275894165,3.6287102699279785,0.7503847684711218
27,5,0,-0.1561361849308014,1,-0.011057347059249878,-0.1450788378715515,0.5712920472025871
27,6,0,0.040596723556518555,1,-0.049969639629125595,0.09056636691093445,0.49117110048731166
27,7,0,0.0998680591583252,1,-0.29446303844451904,0.39433109760284424,0.4773368143609592
27,8,0,1.400580883026123,1,-1.3202478885650635,2.7208287715911865,0.7577733090147376
28,1,1,0.13425789773464203,0,-0.10330485552549362,0.23756274580955505,0.23756274580955505
28,2,1,0.48164665699005127,0,-0.44722187519073486,0.9288685321807861,0.5832156389951706
28,3,1,1.471541404724121,0,-1.3535610437393188,2.8251023292541504,1.3305112024148305
28,4,1,1.7092787027359009,0,-1.663612961769104,3.372891664505005,1.8411063179373741
28,5,1,-0.12348969280719757,0,-0.008488751947879791,-0.11500094085931778,1.4498848661780357
28,6,1,0.23196201026439667,0,-0.39420896768569946,0.6261709928512573,1.3125992206235726
28,7,1,0.22760449349880219,0,-0.2616199254989624,0.4892244338989258,1.1949742510914803
28,8,1,1.1907564401626587,0,-1.1128405332565308,2.3035969734191895,1.333552091382444
29,1,0,0.015078522264957428,1,0.11185893416404724,-0.09678041189908981,-0.09678041189908981
29,2,0,0.6331104636192322,1,-0.3165923058986664,0.9497027397155762,0.4264611639082432
29,3,0,-0.6478957533836365,1,0.7614967226982117,-1.4093924760818481,-0.18549004942178726
29,4,0,0.6065351963043213,1,-0.49941179156303406,1.1059470176696777,0.137369217351079
29,5,0,-0.04398926720023155,1,0.0589737743139267,-0.10296304523944855,0.08930276483297347
29,6,0,-0.006680738180875778,1,-0.029845545068383217,0.02316480688750744,0.07827977184206247
29,7,0,-0.12336847186088562,1,-0.13199284672737122,0.008624374866485596,0.06832900084555149
29,8,0,0.6209723949432373,1,-0.7026228308677673,1.3235952854156494,0.22523728641681373
30,1,1,0.02376420795917511,0,0.0037071802653372288,0.02005702815949917,0.02005702815949917
30,2,1,-0.3678252696990967,0,0.5763918161392212,-0.9442170858383179,-0.46208002883940935
30,3,1,0.5234408974647522,0,-0.7374305129051208,1.260871410369873,0.11223711756368478
30,4,1,1.4369479417800903,0,-1.2958076000213623,2.732755661010742,0.7673667534254491
30,5,1,-0.08527304232120514,0,0.026307471096515656,-0.1115805134177208,0.5915773000568152
30,6,1,-0.16943663358688354,0,0.1495800018310547,-0.31901663541793823,0.43981164414435625
30,7,1,-0.3792000710964203,0,0.5006389617919922,-0.8798390626907349,0.2512901145964861
30,8,1,-1.0146803855895996,0,1.0302083492279053,-2.044888734817505,-0.03573224158026278
31,1,1,-0.025356577709317207,0,-0.05609256774187088,0.030735990032553673,0.030735990032553673
31,2,1,-0.5159149169921875,0,0.4432738423347473,-0.9591887593269348,-0.46422638464719057
31,3,1,0.6767070889472961,0,-0.505359411239624,1.1820664405822754,0.08453789042929809
31,4,1,2.2158076763153076,0,-1.8256231546401978,4.041430950164795,1.0737611553631723
31,5,1,-0.049207903444767,0,-0.02249889262020588,-0.02670901082456112,0.8536671221256256
31,6,1,0.05157974734902382,0,-0.030327890068292618,0.08190763741731644,0.7250405413409075
31,7,1,0.042391661554574966,0,0.04495802894234657,-0.0025663673877716064,0.6210966972368104
31,8,1,0.9024500250816345,0,-0.8966091275215149,1.7990591526031494,0.7683420041576028
32,1,0,-0.03980870172381401,1,0.024580659344792366,-0.06438936293125153,-0.06438936293125153
32,2,0,-0.04844958335161209,1,0.2785275876522064,-0.3269771635532379,-0.19568326324224472
32,3,0,-0.09959757328033447,1,0.18297551572322845,-0.2825731039047241,-0.2246465434630712
32,4,0,1.6531919240951538,1,-1.6872379779815674,3.3404297828674316,0.6666225381195545
32,5,0,-0.029805896803736687,1,-0.014986899681389332,-0.014818997122347355,0.5303342310711742
32,6,0,0.13288696110248566,1,-0.07647580653429031,0.20936277508735657,0.47683898840720457
32,7,0,0.0017965873703360558,1,-0.09282153844833374,0.09461812674999237,0.42223600817046
32,8,0,0.45176729559898376,1,-0.2785893380641937,0.7303566336631775,0.46075108635704964
33,1,0,-0.023272141814231873,1,0.023658093065023422,-0.046930234879255295,-0.046930234879255295
33,2,0,-0.3382970094680786,1,0.6581456661224365,-0.9964426755905151,-0.5216864552348852
33,3,0,0.04508696869015694,1,-0.14748403429985046,0.1925709992647171,-0.2836006370683511
33,4,0,1.586308479309082,1,-1.8513835668563843,3.437692165374756,0.6467225635424256
33,5,0,0.03970854729413986,1,0.017576254904270172,0.02213229238986969,0.5218045093119145
33,6,0,-0.020556429401040077,1,0.08506137132644653,-0.10561779886484146,0.41723412461578846
33,7,0,-0.5770249366760254,1,0.7561127543449402,-1.3331377506256104,0.16718099958130292
33,8,0,-0.15658946335315704,1,0.3810639977455139,-0.5376534461975098,0.07907669385895133
34,1,1,0.4377397298812866,0,-0.14000791311264038,0.577747642993927,0.577747642993927
34,2,1,0.5806049108505249,0,-0.3648732006549835,0.945478081703186,0.7616128623485565
34,3,1,0.5200775861740112,0,-0.3146700859069824,0.8347476720809937,0.7859911322593689
34,4,1,1.2315031290054321,0,-1.020747184753418,2.2522501945495605,1.1525558978319168
34,5,1,-0.1431897133588791,0,0.11061103641986847,-0.25380074977874756,0.871284568309784
34,6,1,0.06897562742233276,0,-0.21716758608818054,0.2861432135105133,0.7737610091765722
34,7,1,-0.02767682820558548,0,0.010476755909621716,-0.03815358504652977,0.6577732100018433
34,8,1,0.7222762107849121,0,-0.7818443179130554,1.5041205883026123,0.7635666322894394
35,1,1,0.1884288489818573,0,0.06398533284664154,0.12444351613521576,0.12444351613521576
35,2,1,-0.28353869915008545,0,0.393159419298172,-0.6766980886459351,-0.27612728625535965
35,3,1,-0.6978916525840759,0,0.8120778799057007,-1.5099694728851318,-0.6874080151319504
35,4,1,1.279919147491455,0,-0.993575930595398,2.2734951972961426,0.05281778797507286
35,5,1,-0.07915456593036652,0,0.038812149316072464,-0.11796671152114868,0.018660888075828552
35,6,1,-0.42557013034820557,0,0.19973503053188324,-0.62530517578125,-0.08866678923368454
35,7,1,-0.20036761462688446,0,0.23235678672790527,-0.4327244162559509,-0.13781787880829402
35,8,1,-0.3821897804737091,0,0.3751426339149475,-0.757332444190979,-0.21525719948112965
36,1,0,0.03965548425912857,1,0.025815915316343307,0.013839568942785263,0.013839568942785263
36,2,0,-0.08156988024711609,1,0.193418487906456,-0.2749883532524109,-0.1305743921548128
36,3,0,1.0320982933044434,1,-0.6944091320037842,1.7265074253082275,0.4884528803328673
36,4,0,2.5627098083496094,1,-2.456871747970581,5.0195817947387695,1.6212351089343429
36,5,0,-0.05114851891994476,1,0.03416429087519646,-0.08531281352043152,1.279925524443388
36,6,0,0.17530758678913116,1,-0.30675190687179565,0.4820594787597656,1.1469478501627843
36,7,0,0.48467373847961426,1,-0.4113040268421173,0.8959777355194092,1.1110949766423022
36,8,0,1.1894071102142334,1,-1.0145338773727417,2.2039408683776855,1.247700713109225
37,1,0,0.12336012721061707,1,0.08314573764801025,0.04021438956260681,0.04021438956260681
37,2,0,0.46199703216552734,1,-0.138761967420578,0.6007590293884277,0.3204867094755173
37,3,0,0.8275789618492126,1,-0.5443901419639587,1.3719691038131714,0.670980840921402
37,4,0,2.4492342472076416,1,-2.5354323387145996,4.98466682434082,1.7494023367762566
37,5,0,-0.139162078499794,1,0.05835803598165512,-0.19752010703086853,1.3600178480148315
37,6,0,0.29026857018470764,1,-0.3627889156341553,0.6530574560165405,1.2421911160151164
37,7,0,0.8320011496543884,1,-0.630648672580719,1.4626498222351074,1.2736852169036865
37,8,0,2.1299030780792236,1,-2.0530900955200195,4.182992935180664,1.6373486816883087
38,1,0,-0.052269067615270615,1,-0.020628735423088074,-0.03164033219218254,-0.03164033219218254
38,2,0,0.41548383235931396,1,-0.3186356723308563,0.7341195344924927,0.35123960115015507
38,3,0,1.3753209114074707,1,-1.1296093463897705,2.504930257797241,1.0691364866991837
38,4,0,0.5330261588096619,1,-0.6040967106819153,1.1371228694915771,1.0861330823972821
38,5,0,0.008486643433570862,1,-0.054811764508485794,0.06329840421676636,0.881566146761179
38,6,0,0.3143526017665863,1,-0.2382308691740036,0.5525834560394287,0.8267356983075539
